9210,10,10F,2011-05-25,79,80,81,74,75,78,72,77,74,73,C
34884,12,12G,2012-02-05,85,83,82,88,87,89,90,86,80,85,B
5556,12,12H,2007-01-20,70,75,72,68,76,71,70,69,75,72,D
9474,12,12I,2010-08-18,78,80,79,75,74,73,78,77,76,81,C
1403,11,11J,2008-09-18,92,94,95,91,88,89,84,87,92,83,A
32178,12,12K,2012-03-20,82,81,80,79,77,84,86,83,78,80,B
18752,10,10L,2009-06-04,70,72,75,69,74,77,76,74,71,73,C
9100,10,10A,2008-07-23,85,89,82,87,85,90,88,80,86,81,B
5908,11,11B,2009-04-30,75,79,77,70,68,72,80,74,77,78,C
8066,10,10C,2008-03-17,81,82,84,85,83,76,79,75,74,78,B
3070,10,10D,2009-02-15,77,76,78,74,80,72,75,79,80,75,C
31738,11,11E,2009-06-02,86,84,80,81,83,80,89,86,84,87,B
31804,12,12F,2012-03-17,88,85,87,86,90,84,81,79,83,82,B
31826,11,11G,2011-02-14,82,79,75,78,80,79,80,83,77,78,C
31848,12,12H,2009-08-23,95,93,89,92,91,93,86,89,90,88,A
31870,11,11I,2008-05-21,87,84,80,79,88,85,91,83,80,82,B
5534,11,11J,2011-09-18,76,79,73,74,72,71,75,70,68,74,C
31892,10,10K,2010-01-29,82,81,85,80,79,87,86,83,84,82,B
4632,12,12L,2012-08-11,65,69,72,74,68,70,65,71,72,68,D
2960,12,12A,2012-03-31,77,79,75,80,81,79,76,78,74,73,C
3136,10,10B,2010-12-07,81,80,79,83,75,78,77,76,79,80,B
35148,12,12C,2012-09-16,90,89,85,87,88,85,91,83,82,84,A
32882,11,11D,2010-04-21,79,80,76,78,75,74,80,79,78,77,C
5952,12,12E,2012-03-25,68,71,70,67,69,68,73,74,72,70,D
7250,10,10F,2010-12-23,83,82,86,79,80,81,84,77,75,76,B
7272,12,12G,2012-05-09,75,74,79,78,81,79,80,77,76,75,C
7338,11,11H,2010-03-19,87,86,88,91,83,79,80,78,79,84,B
9936,12,12I,2012-02-23,74,77,79,72,75,74,76,73,78,79,C
31210,12,12J,2009-12-18,83,82,80,79,77,75,73,72,76,70,B
3158,11,11A,2007-05-22,79,82,81,75,74,77,80,79,77,78,C
25610,10,10B,2008-06-07,84,88,85,87,89,91,90,92,87,86,B
3092,12,12C,2012-01-12,80,79,82,84,83,80,75,79,80,78,C
31232,11,11D,2008-07-11,72,70,74,78,77,76,75,73,72,71,C
31254,12,12E,2012-01-20,85,87,89,91,86,88,85,83,84,80,B
1445,11,11F,2007-11-22,90,92,95,93,88,85,89,87,90,88,A
34730,10,10G,2010-06-12,78,81,79,80,75,77,82,79,76,75,C
31276,11,11H,2011-03-29,85,84,87,82,90,83,89,84,87,88,B
7448,12,12I,2012-03-23,78,80,82,81,77,75,79,78,74,73,C
6128,12,12J,2011-03-07,75,74,73,72,71,75,70,68,71,70,D
9386,11,11K,2009-05-18,91,88,92,90,93,89,91,85,90,87,A
8264,10,10L,2010-12-21,79,76,80,78,79,83,81,80,79,76,C
6150,11,11A,2007-11-04,88,84,85,87,81,79,82,85,86,83,B
7316,11,11B,2009-09-05,84,87,89,90,80,79,81,83,80,82,B
2850,12,12C,2010-10-01,72,74,73,70,75,76,74,72,70,69,D
8616,12,12D,2012-08-20,90,92,95,93,88,91,89,90,92,87,A
6172,10,10E,2009-12-16,77,80,79,81,83,75,79,77,74,75,C
34114,10,10F,2008-08-21,91,90,88,85,87,86,84,90,92,89,A
6194,12,12G,2010-02-08,82,83,81,78,79,80,81,79,78,77,B
7074,11,11H,2011-08-03,80,82,84,79,76,74,73,75,74,76,C
7096,10,10A,2007-10-22,89,87,85,90,93,91,89,88,91,87,A
9584,12,12B,2012-11-24,75,78,76,79,75,74,73,76,72,74,D
7624,11,11C,2008-02-17,83,85,84,82,81,88,90,83,81,79,B
7646,12,12D,2011-07-21,86,85,87,89,90,91,88,92,89,88,B
7668,11,11E,2009-10-18,90,88,87,84,85,89,88,90,91,92,A
2564,12,12F,2011-02-28,72,75,74,73,78,80,77,79,75,76,C
7866,12,12G,2009-08-21,91,90,89,86,83,80,87,82,85,84,A
34092,12,12H,2011-07-25,85,87,83,85,84,88,80,82,81,80,B
8198,12,12I,2008-09-15,77,74,73,72,70,74,72,73,76,75,C
30000,11,11J,2008-05-15,90,92,89,85,87,86,85,83,80,84,A
9012,10,10K,2008-05-30,83,85,86,81,78,79,77,76,75,78,B
9056,12,12L,2012-02-11,75,73,78,76,79,74,77,75,72,73,C
30022,12,12A,2009-07-23,86,88,90,83,81,79,75,80,83,82,B
11251,12,12B,2011-03-11,84,85,87,88,85,89,90,91,87,86,B
31100,10,10C,2012-05-27,79,82,85,84,86,80,78,79,81,77,C
7934,10,10D,2008-08-12,88,89,90,91,90,85,83,87,82,84,A
30044,11,11E,2011-11-19,80,78,79,76,74,75,74,78,77,75,C
30066,10,10F,2010-02-10,84,81,79,82,80,83,80,79,78,81,B
34818,11,11A,2009-04-11,89,91,92,90,89,87,84,85,88,83,A
30088,12,12B,2007-09-25,90,91,89,88,87,85,83,82,80,79,A
2542,10,10A,2007-06-14,83,85,81,87,89,90,88,82,80,85,B
1329,12,12B,2009-12-15,75,78,80,74,72,73,75,74,76,78,C
9892,10,10C,2010-07-27,84,86,88,89,87,85,90,91,83,84,B
35104,12,12D,2010-11-02,89,88,91,90,87,86,89,85,84,83,A
30110,12,12E,2012-08-12,82,80,78,76,79,81,83,80,78,77,B
30132,12,12F,2011-04-06,90,89,85,84,87,85,86,88,82,81,A
30154,11,11G,2009-03-18,77,74,76,75,79,80,81,83,82,80,C
8990,12,12H,2011-03-28,84,85,87,88,89,90,85,83,84,86,B
30176,11,11I,2008-12-29,81,83,82,84,85,84,87,86,83,85,B
30198,10,10J,2012-07-14,88,87,86,83,81,80,82,79,78,77,C
30220,12,12K,2007-11-20,91,90,89,88,85,83,84,86,83,87,A
30242,11,11L,2010-10-13,84,87,85,83,82,84,79,80,76,75,B
26251,12,12A,2007-05-30,79,81,82,79,80,83,81,83,80,78,C
3752,12,12B,2012-01-02,85,84,83,80,82,80,83,81,84,85,B
9034,11,11C,2007-06-21,76,75,78,79,81,80,82,80,83,84,C
30264,10,10D,2008-09-02,87,88,86,84,85,86,84,83,81,82,B
2290,12,12E,2009-09-19,80,78,79,80,81,79,77,75,74,76,C
30286,11,11F,2012-05-25,90,92,91,89,88,87,90,89,85,84,A
30308,11,11G,2011-06-09,82,81,83,80,79,78,80,78,79,76,C
30330,10,10H,2007-08-07,91,89,88,90,91,92,94,88,85,87,A
1543,12,12I,2009-06-24,81,83,82,84,85,86,83,81,80,79,B
8968,11,11J,2009-08-15,78,77,79,80,81,83,80,82,79,80,C
30352,10,10K,2010-12-17,85,88,90,86,83,84,87,88,82,80,B
35170,11,11L,2009-05-25,80,81,79,83,78,79,80,81,77,78,C
30374,10,10A,2009-02-13,91,92,94,92,88,85,83,87,84,86,A
30396,12,12B,2012-01-22,75,77,76,79,80,81,79,78,77,75,C
30418,11,11C,2008-03-26,87,85,84,82,80,82,83,84,81,80,B
30440,12,12D,2010-05-28,83,84,86,85,87,88,89,90,86,87,B
7602,11,11E,2010-11-01,79,80,82,84,83,79,78,76,75,77,C
30462,12,12F,2007-10-01,85,86,89,90,88,87,84,83,85,82,A
2267,12,12G,2007-11-22,90,89,91,90,88,89,87,86,88,84,A
35764,11,11H,2009-08-13,77,75,78,80,81,80,79,78,76,74,C
2245,11,11I,2011-03-26,82,84,86,85,87,88,90,89,86,83,B
2740,12,12J,2011-03-23,83,80,79,78,80,82,81,80,79,77,C
2762,12,12K,2008-01-29,90,92,93,91,89,87,88,85,84,86,A
1678,11,11L,2011-07-29,84,86,87,88,89,90,91,92,88,87,B
2894,11,11A,2011-02-17,81,83,82,80,79,78,75,74,77,75,C
21251,12,12B,2012-07-23,85,88,90,87,84,85,87,85,84,82,A
1023,10,10C,2009-04-25,89,91,90,92,88,85,84,82,83,81,A
2806,12,12D,2012-09-14,82,85,86,83,84,83,85,88,87,85,B
2376,10,10A,2011-10-12,81,82,84,79,77,80,79,81,78,77,B
2398,12,12B,2007-08-09,83,85,80,81,82,80,81,80,79,78,B
2156,10,10C,2008-02-28,79,81,78,77,79,80,82,80,76,75,C
32772,11,11D,2010-12-02,85,88,86,87,85,84,83,82,81,83,A
2178,10,10E,2012-03-02,80,79,81,82,83,84,79,76,75,77,B
7492,12,12F,2007-07-28,86,84,82,83,80,79,77,78,79,77,C
7514,12,12G,2010-10-12,89,91,93,90,89,88,86,85,83,84,A
6216,10,10H,2011-06-25,78,80,79,78,77,76,75,77,75,74,C
4258,12,12I,2012-02-27,80,82,83,84,85,84,85,82,81,80,B
6238,12,12J,2008-04-13,87,85,88,89,91,90,89,88,86,85,A
1487,12,12K,2011-05-30,81,79,82,83,85,84,83,82,80,79,B
6260,10,10L,2012-01-20,90,88,89,87,86,85,82,80,81,79,A
6282,10,10M,2010-09-10,79,77,78,80,79,80,83,84,81,80,B
6304,12,12N,2007-03-15,91,92,93,94,92,90,89,88,87,89,A
6326,10,10O,2011-08-12,75,76,78,79,77,75,74,76,75,73,C
13752,12,12P,2007-09-05,82,80,81,84,85,87,86,83,85,84,B
6348,12,12Q,2008-02-19,80,82,80,78,79,81,82,80,77,76,C
1134,11,11R,2009-07-29,81,80,82,83,81,79,77,75,74,73,B
2134,12,12S,2007-10-24,90,89,88,87,86,85,84,83,84,83,A
3048,10,10T,2011-04-19,77,78,79,80,81,79,80,82,83,82,B
2112,11,11U,2011-12-12,88,90,92,94,93,89,88,85,84,82,A
2432,10,10V,2012-07-06,79,77,76,80,81,80,82,83,84,85,C
30572,11,11W,2010-11-02,85,87,86,88,89,90,87,85,84,82,A
2454,12,12X,2010-11-23,83,81,84,85,86,87,83,82,81,80,B
1069,12,12Y,2011-08-11,88,87,85,86,84,85,84,83,82,80,A
2982,11,11Z,2009-01-25,82,83,85,86,88,89,87,86,85,84,B
1278,12,12A,2008-03-25,79,78,80,81,83,85,84,83,80,82,C
3004,12,12B,2010-06-10,91,90,92,93,94,95,93,92,90,89,A
30484,12,12C,2012-04-13,80,81,83,84,85,86,87,88,89,88,B
1878,11,11D,2011-01-24,77,78,79,80,79,78,77,76,75,74,C
34906,10,10E,2008-11-30,84,83,85,86,85,87,89,90,88,87,A
30506,12,12F,2011-03-30,85,86,84,83,82,81,79,80,78,76,B
17501,11,11G,2010-04-12,86,87,85,84,83,81,80,79,78,77,A
31012,12,12H,2010-08-23,90,88,89,91,92,93,92,90,91,90,A
5710,10,10I,2009-07-23,84,85,83,84,81,80,79,78,77,79,B
5732,12,12J,2010-09-17,79,78,77,76,75,74,73,72,73,71,C
5050,11,11K,2011-06-12,84,85,86,83,84,82,80,81,82,81,B
1253,12,12L,2009-06-21,89,87,88,90,91,92,93,94,90,92,A
5754,12,12M,2012-05-20,78,77,79,80,81,80,79,77,76,75,C
3180,12,12N,2009-09-13,80,82,83,84,85,86,85,84,83,82,B
3202,12,12A,2011-03-02,79,81,80,82,83,81,80,79,78,77,B
3224,10,10B,2012-05-18,84,85,86,87,88,89,90,91,88,87,A
3246,10,10C,2008-07-07,77,79,80,81,82,83,81,80,79,78,C
3268,11,11D,2010-08-20,81,82,80,79,77,79,81,82,80,79,B
3290,12,12E,2009-12-01,88,89,91,90,88,86,87,85,84,82,A
8946,10,10F,2010-01-30,90,92,91,90,89,87,85,84,83,82,A
8176,12,12G,2011-06-30,79,81,83,85,84,83,82,81,79,78,B
35126,10,10H,2008-08-23,85,87,88,90,91,92,91,90,89,87,A
16252,12,12I,2011-03-17,80,82,81,79,78,80,79,78,77,75,B
9980,12,12J,2010-06-15,86,84,85,87,86,87,88,89,91,89,A
5072,10,10K,2008-05-19,77,79,78,76,75,77,79,80,81,79,C
5094,12,12L,2007-09-24,92,91,90,89,88,87,86,85,84,83,A
5116,12,12M,2010-02-27,84,86,85,86,88,89,87,85,84,83,B
35038,11,11N,2010-08-28,82,84,85,84,83,82,81,80,81,82,B
5138,12,12O,2009-03-10,79,80,81,82,83,84,85,84,83,82,C
1834,10,10P,2007-06-23,85,87,86,85,84,83,82,81,80,79,A
5160,12,12Q,2012-11-08,78,79,80,82,84,85,83,82,81,80,B
1105,12,12R,2008-12-15,90,91,89,88,87,86,84,85,84,82,A
33718,12,12S,2008-11-15,87,89,90,91,92,90,89,88,87,85,A
33674,11,11T,2009-06-22,85,87,86,88,89,87,85,84,83,82,B
34312,10,10U,2010-01-26,88,89,90,91,92,91,90,89,87,85,A
1945,12,12V,2009-08-11,81,82,83,84,85,86,85,84,83,82,B
34334,12,12W,2007-05-18,92,93,94,95,94,92,91,89,88,87,A
34356,12,12X,2011-02-12,78,79,80,81,82,81,80,79,78,77,B
34378,10,10Y,2009-07-19,85,87,86,84,83,81,80,79,78,77,A
33630,12,12Z,2007-10-05,91,90,89,88,86,85,84,83,82,80,A
8880,12,12A,2008-09-18,82,83,84,85,86,85,83,82,81,80,B
34400,12,12B,2008-12-24,79,80,81,82,84,83,82,81,79,78,C
34422,10,10C,2012-04-29,89,90,92,91,90,89,88,86,85,83,A
22502,10,10D,2009-10-09,81,80,79,78,77,76,75,74,73,72,B
34444,10,10E,2009-02-18,85,87,88,86,84,83,81,79,80,79,A
1425,11,11F,2012-04-02,90,91,90,89,88,87,86,85,84,82,A
1967,12,12G,2011-11-16,84,83,85,86,87,86,85,84,83,82,B
1990,10,10H,2008-05-14,80,81,82,80,79,78,77,76,75,74,C
3488,11,11I,2011-07-24,85,86,87,88,89,90,88,87,85,83,A
2034,10,10J,2007-12-19,78,80,79,77,76,78,79,80,81,79,C
2010,12,12K,2010-01-22,90,91,92,90,89,87,85,83,84,85,A
2056,11,11L,2012-09-09,81,80,79,78,77,76,75,74,73,72,B
2078,12,12M,2009-03-18,84,85,86,87,89,90,88,86,85,84,A
1900,11,11N,2007-09-21,86,85,84,83,82,81,80,79,78,77,A
2200,10,10A,2009-05-23,78,79,80,81,82,80,79,77,75,74,C
2090,12,12B,2010-08-25,83,85,84,82,81,80,79,78,77,75,B
2696,10,10C,2010-05-20,80,82,81,79,78,77,75,74,73,72,B
2718,12,12D,2009-08-16,87,88,89,90,91,92,91,90,89,88,A
1812,12,12E,2011-05-14,84,86,85,83,82,81,80,79,78,77,B
34466,10,10F,2011-06-14,79,81,82,83,84,85,84,83,82,80,C
5380,12,12G,2007-12-23,82,83,84,85,86,87,86,85,84,83,B
6370,11,11H,2012-05-11,91,92,91,89,88,87,85,84,83,82,A
5402,12,12I,2011-08-10,79,80,81,80,79,78,77,75,74,73,C
34994,12,12J,2012-12-11,88,89,90,91,92,91,90,89,88,86,A
1350,11,11K,2011-01-24,82,83,84,83,82,81,79,78,77,76,B
8726,10,10L,2007-05-13,90,91,92,93,92,91,90,88,87,86,A
5424,10,10M,2009-10-30,77,78,79,80,81,82,81,80,79,78,C
5490,12,12N,2008-06-17,85,86,87,88,89,88,87,85,84,82,B
3466,12,12O,2012-04-26,80,82,83,81,80,79,78,76,75,74,C
15001,12,12P,2012-01-04,88,89,90,89,88,87,86,84,83,82,A
9870,12,12Q,2009-05-21,81,82,83,84,85,83,82,81,80,78,B
4874,12,12R,2009-05-11,80,81,80,78,77,76,75,74,73,72,C
5512,11,11S,2010-04-28,82,83,84,85,86,87,86,84,83,82,B
34642,10,10T,2010-02-15,79,80,81,83,84,85,84,83,82,81,C
33608,12,12U,2010-06-19,92,93,91,89,88,87,86,85,84,82,A
1048,11,11V,2009-09-04,81,82,83,84,85,84,82,81,80,79,B
5776,12,12W,2008-02-15,77,78,79,80,81,82,81,80,79,77,C
5798,12,12X,2009-01-30,84,85,86,87,88,87,86,84,83,81,B
5820,10,10Y,2010-11-05,79,80,81,82,83,82,81,79,78,77,C
5842,12,12Z,2012-06-29,90,92,91,90,88,87,86,85,84,83,A
5864,11,11A,2007-10-11,80,81,82,83,84,83,82,80,79,78,B
5886,12,12B,2011-01-16,89,90,91,90,89,88,87,86,85,83,A
7030,10,10C,2010-01-13,81,83,84,85,86,84,83,81,80,79,B
7580,12,12D,2009-03-13,90,91,92,91,90,89,87,85,84,83,A
34686,12,12E,2007-11-29,84,85,86,87,88,89,88,87,86,85,B
9848,10,10F,2011-09-15,78,79,80,81,83,82,81,80,78,76,C
8550,11,11G,2008-01-30,85,87,86,84,83,82,81,79,78,77,B
31782,10,10H,2008-10-29,88,89,90,91,92,91,90,88,87,86,A
34708,10,10I,2012-07-23,79,80,81,82,83,84,83,82,80,79,C
31342,10,10J,2009-04-19,86,87,88,89,90,89,88,86,85,84,A
34752,12,12K,2009-03-21,87,88,89,90,91,90,89,87,86,85,A
34840,12,12L,2007-07-22,82,83,84,85,86,85,84,83,82,81,B
34862,12,12M,2010-09-18,85,86,87,88,89,88,86,85,83,82,A
9826,12,12N,2008-06-19,80,81,82,80,79,78,77,76,75,74,C
35016,12,12A,2009-06-20,79,80,81,82,83,81,80,78,77,76,C
8110,10,10B,2007-12-15,82,83,84,85,86,85,84,83,82,81,B
6414,11,11C,2010-07-26,88,89,88,86,85,84,83,82,81,80,A
6436,10,10D,2007-12-31,81,82,83,84,85,84,83,81,80,79,B
33410,11,11E,2009-03-29,90,91,90,89,88,87,86,85,84,82,A
11250,12,12F,2011-02-13,85,86,87,88,89,88,87,85,84,83,B
1923,12,12G,2012-02-04,84,85,86,87,88,87,86,85,83,82,B
6986,12,12H,2012-06-04,79,80,81,82,83,81,80,79,77,76,C
7008,12,12I,2009-03-15,83,84,85,86,87,85,84,83,82,80,B
7690,12,12J,2012-06-25,86,87,88,89,90,88,87,86,85,83,A
35500,12,12K,2009-12-26,91,92,93,92,91,90,89,88,87,85,A
35522,12,12L,2007-09-21,82,83,84,85,86,85,84,83,82,80,B
34290,10,10M,2009-10-21,90,91,92,93,94,93,92,90,89,88,A
31298,12,12N,2007-02-13,84,85,86,87,88,86,85,83,82,81,B
31320,10,10O,2010-11-21,87,88,89,90,91,90,89,88,86,85,A
1760,12,12P,2009-09-27,83,84,85,86,87,86,85,84,83,82,B
31364,12,12Q,2012-08-17,88,89,90,91,92,91,90,88,87,85,A
31386,10,10R,2008-06-10,81,82,83,84,85,84,83,81,80,79,B
1231,10,10S,2011-02-28,86,87,88,89,90,88,87,85,84,83,A
31408,12,12T,2011-09-16,79,80,81,80,79,77,76,75,74,73,C
31452,10,10U,2010-05-18,90,91,92,93,94,93,92,91,90,89,A
30990,10,10V,2008-03-14,83,84,85,86,87,86,85,84,83,81,B
31474,12,12W,2009-01-29,81,82,83,84,85,84,83,81,79,78,B
9958,12,12X,2009-08-22,87,88,89,90,91,89,88,87,86,84,A
5358,12,12Y,2010-05-17,92,93,91,90,89,88,87,86,85,83,A
3686,12,12Z,2007-10-23,79,80,81,82,83,82,81,79,78,77,C
9999,12,12A,2011-12-11,85,86,87,88,89,88,87,86,85,84,B
4808,10,10B,2008-10-29,80,81,82,83,84,83,82,81,79,78,C
7360,11,11C,2011-02-28,81,82,83,84,85,84,83,81,79,78,B
7382,12,12D,2007-10-19,87,88,89,90,91,90,89,88,87,85,A
30660,10,10E,2010-06-22,84,85,86,87,88,86,85,84,83,82,B
34268,12,12F,2012-02-11,91,92,93,92,91,90,89,88,87,85,A
34598,12,12G,2012-12-13,83,84,85,86,87,85,84,83,82,81,B
6106,12,12H,2008-07-11,80,81,82,83,84,83,82,81,79,77,C
5930,12,12I,2010-08-13,87,88,89,90,91,89,88,87,86,84,A
7470,12,12J,2009-06-08,84,85,86,87,88,86,85,83,82,81,B
35544,12,12K,2011-07-29,89,90,91,92,93,91,90,89,88,87,A
35588,10,10L,2008-10-18,81,82,83,84,85,84,83,81,80,78,B
35610,12,12M,2012-09-11,90,91,92,91,90,89,88,87,86,85,A
35632,10,10N,2009-03-22,84,85,86,87,88,87,86,85,83,82,B
35654,12,12A,2007-08-05,87,88,89,90,91,90,89,88,87,85,A
3026,12,12B,2008-08-03,80,81,82,83,84,83,82,81,79,78,B
13751,10,10C,2010-08-17,88,89,90,91,92,91,90,89,87,85,A
35676,10,10D,2011-12-25,91,92,93,94,95,94,93,92,91,89,A
35698,12,12E,2010-02-10,83,84,85,86,87,86,85,84,83,81,B
30616,12,12F,2012-09-21,79,80,81,82,83,81,80,79,77,75,C
35720,10,10G,2008-07-09,84,85,86,87,88,87,86,84,83,81,B
1856,12,12H,2009-09-27,87,88,89,90,91,90,89,87,86,84,A
8682,12,12I,2011-06-22,85,86,87,88,89,88,87,85,84,83,B
33498,12,12J,2010-07-30,92,93,94,93,92,91,90,88,87,86,A
35742,10,10K,2012-03-01,82,83,84,85,86,85,84,83,81,80,B
35082,12,12L,2007-10-19,89,90,91,92,93,92,91,89,88,86,A
5182,10,10M,2009-09-13,79,80,81,82,83,82,81,80,78,77,C
5204,12,12N,2008-04-25,87,88,89,90,91,90,89,88,86,85,A
5226,12,12O,2010-07-18,92,93,94,95,96,95,94,93,92,90,A
34246,10,10P,2008-03-28,80,81,82,83,84,83,82,81,79,77,C
5248,10,10Q,2011-01-22,87,88,89,90,91,89,88,87,85,83,A
5270,12,12R,2007-03-11,81,82,83,84,85,84,83,81,79,78,B
5292,12,12S,2009-06-14,88,89,90,91,92,91,90,89,88,87,A
30594,12,12T,2007-07-15,85,86,87,88,89,88,87,85,84,83,B
5314,12,12U,2012-02-28,80,81,82,83,84,82,81,80,78,77,C
1315,12,12V,2007-10-20,82,83,84,85,86,85,84,83,81,79,B
33014,10,10W,2011-01-23,88,89,90,91,92,91,90,89,88,86,A
2674,12,12X,2007-11-11,86,87,88,89,90,89,88,86,85,83,A
34620,12,12Y,2008-10-28,81,82,83,84,85,84,83,81,80,78,B
5336,12,12Z,2008-09-15,87,88,89,90,91,90,89,87,85,83,A
34972,10,10A,2007-05-13,80,81,82,83,84,83,82,81,79,77,C
30550,12,12B,2008-06-11,92,93,94,95,96,94,93,91,90,89,A
8088,10,10C,2010-05-28,84,85,86,87,88,87,86,85,83,81,B
6590,12,12D,2009-11-21,90,91,92,93,94,92,91,90,88,87,A
2938,12,12E,2007-09-11,85,86,87,88,89,88,87,85,84,82,B
31760,10,10F,2010-11-25,80,81,82,83,84,83,82,81,80,78,C
18751,10,10G,2008-05-20,87,88,89,90,91,90,89,87,86,85,A
33432,12,12H,2007-11-22,89,90,91,92,93,92,91,89,88,86,A
9320,12,12I,2008-01-17,83,84,85,86,87,86,85,84,83,81,B
9342,10,10J,2011-11-28,82,83,84,85,86,85,84,83,81,80,B
9364,12,12K,2007-02-24,88,89,90,91,92,91,90,89,88,86,A
4742,12,12L,2007-06-01,91,92,93,92,91,90,89,88,87,85,A
2652,12,12M,2012-06-25,81,82,83,84,85,84,83,81,80,78,B
4764,10,10N,2012-02-28,84,85,86,87,88,87,86,84,83,81,B
34224,12,12A,2011-09-14,91,92,93,94,95,94,93,92,91,89,A
4786,12,12B,2011-04-17,86,87,88,89,90,89,88,86,85,83,B
32992,10,10C,2007-02-11,87,88,89,90,91,90,89,87,86,84,A
7890,12,12D,2009-04-15,80,81,82,83,84,83,82,81,79,78,C
7912,10,10E,2010-07-18,84,85,86,87,88,87,86,84,83,81,B
7734,12,12F,2010-12-30,92,93,94,95,96,94,93,92,91,89,A
4324,12,12G,2010-06-23,85,86,87,88,89,88,87,85,84,82,B
7756,12,12H,2009-04-01,90,91,92,93,94,92,91,90,88,87,A
34488,12,12I,2007-08-22,91,92,93,94,95,94,93,91,90,88,A
34510,12,12J,2010-03-29,82,83,84,85,86,85,84,83,81,79,B
1745,10,10K,2010-12-18,89,90,91,92,93,92,91,89,88,86,A
33388,10,10L,2012-05-15,80,81,82,83,84,83,82,81,79,77,C
4302,12,12M,2007-11-27,92,93,94,95,96,95,94,92,91,89,A
34532,12,12N,2008-01-30,85,86,87,88,89,88,87,85,84,83,B
34554,12,12O,2011-09-26,81,82,83,84,85,84,83,81,79,77,C
34576,12,12P,2009-06-27,89,90,91,92,93,91,90,89,87,85,A
34664,12,12Q,2011-08-19,92,93,94,95,96,95,94,92,91,89,A
32156,12,12R,2007-09-09,87,88,89,90,91,90,89,87,86,84,A
16251,12,12S,2009-12-02,90,91,92,93,94,92,91,89,88,87,A
7118,12,12T,2010-06-19,86,87,88,89,90,89,88,86,85,83,B
7140,12,12U,2012-11-18,80,81,82,83,84,83,82,81,80,78,C
7162,12,12V,2009-07-29,87,88,89,90,91,90,89,88,87,85,A
7184,12,12W,2008-04-26,82,83,84,85,86,85,84,83,81,79,B
7206,12,12X,2011-09-10,88,89,90,91,92,91,90,89,87,85,A
2872,12,12Y,2009-06-19,79,80,81,82,83,81,80,79,77,75,C
7228,12,12Z,2009-02-25,91,92,93,94,95,94,93,92,91,89,A
6700,12,12A,2011-07-25,86,87,88,89,90,89,88,86,85,83,B
6722,12,12B,2007-11-06,93,94,95,96,97,96,95,93,92,90,A
34202,12,12C,2007-01-27,81,82,83,84,85,84,83,81,79,78,B
6744,12,12D,2010-05-09,89,90,91,92,93,92,91,89,88,86,A
8660,12,12E,2009-11-15,91,92,93,94,95,94,93,91,90,88,A
6766,12,12F,2008-12-18,80,81,82,83,84,83,82,81,79,77,C
22500,12,12G,2009-10-11,90,91,92,93,94,92,91,90,88,86,A
15000,12,12H,2011-11-03,85,86,87,88,89,88,87,85,84,82,B
33322,12,12I,2011-06-10,82,83,84,85,86,85,84,83,81,79,B
8902,12,12J,2012-04-23,88,89,90,91,92,91,90,89,87,85,A
20000,12,12K,2009-03-22,91,92,93,94,95,94,93,91,89,87,A
17500,12,12L,2010-07-14,79,80,81,82,83,81,80,79,77,75,C
22501,12,12M,2008-09-28,84,85,86,87,88,87,86,84,83,81,B
12501,12,12N,2009-05-19,91,92,93,94,95,94,93,91,90,88,A
6788,12,12A,2011-06-07,89,90,91,92,93,92,91,89,88,86,A
6810,12,12B,2009-02-10,85,86,87,88,89,88,87,85,84,82,B
7558,12,12C,2012-08-29,91,92,93,94,95,94,93,91,90,88,A
32288,12,12D,2009-09-07,83,84,85,86,87,86,85,83,82,80,B
6832,12,12E,2010-01-28,90,91,92,93,94,93,92,90,89,87,A
32816,12,12F,2007-10-18,94,95,96,97,98,97,96,94,93,91,A
6854,12,12G,2012-09-01,88,89,90,91,92,91,90,88,87,85,A
1701,12,12H,2007-03-19,83,84,85,86,87,86,85,83,82,80,B
6876,12,12I,2007-03-21,86,87,88,89,90,89,88,86,85,83,B
2476,12,12J,2008-02-18,90,91,92,93,94,92,91,90,89,87,A
6898,12,12K,2011-05-15,81,82,83,84,85,84,83,81,80,78,C
6920,12,12L,2009-12-22,91,92,93,94,95,94,93,91,90,88,A
6942,12,12M,2010-10-20,86,87,88,89,90,89,88,86,85,83,B
35808,12,12N,2010-09-15,91,92,93,94,95,94,93,91,90,88,A
3114,12,12O,2008-10-25,88,89,90,91,92,91,90,88,87,85,A
2916,12,12P,2008-05-28,89,90,91,92,93,92,91,89,88,86,A
26250,12,12Q,2011-11-25,80,81,82,83,84,83,82,80,79,77,C
2608,12,12R,2008-04-22,93,94,95,96,97,96,95,93,92,90,A
2828,12,12S,2011-07-22,86,87,88,89,90,89,88,86,85,83,B
32640,12,12T,2010-05-09,94,95,96,97,98,97,96,94,93,91,A
33278,12,12U,2012-09-13,81,82,83,84,85,84,83,81,80,78,C
33300,12,12V,2007-08-19,92,93,94,95,96,95,94,92,91,89,A
33344,12,12W,2009-05-22,83,84,85,86,87,86,85,83,82,80,B
33586,12,12X,2011-03-26,85,86,87,88,89,88,87,85,84,82,B
33366,12,12Y,2008-12-02,91,92,93,94,95,94,93,91,90,88,A
33696,12,12Z,2010-02-19,88,89,90,91,92,91,90,88,87,85,A
9078,12,12A,2009-11-12,92,93,94,95,96,95,94,92,91,89,A
9166,12,12B,2009-09-17,90,91,92,93,94,93,92,90,89,87,A
